,id,vehicle_brand,vehicle_age_years,mileage_km,engine_hours,last_service_km_ago,oil_quality_pct,avg_trip_length_km,weather_exposure,fuel_type,cleanliness_score,driver_satisfaction_score,tyre_type,breakdown_next_30_days
714,1440,Toyota,4.0,134579.44915556442,4237.647925389795,1448.18930333436,98.171617434271,4.576961085285207,high,petrol,79.41259400405899,6.232084004290883,all-season,0
717,511,Toyota,17.0,141224.42852266933,4631.132729009198,24437.2604601208,73.92781384202455,3.3632542906630207,low,petrol,47.62866351829647,5.915898157658773,winter,0
718,858,Kia,20.0,82490.21621234022,2654.6449057450127,4836.587401684861,16.39815465225843,44.41045291537699,low,diesel,69.70875090091461,6.823152570033424,summer,0
719,429,Ford,16.0,160413.81141617024,5500.699014178193,5054.834990728079,45.50560454925451,13.049947188300248,low,petrol,62.89273212714715,7.09592337446958,summer,1
721,113,other,17.0,147510.3493727143,5055.441214043718,4054.001583249808,55.60750058822402,13.394352346526295,high,petrol,82.49114320149229,6.997110543439074,all-season,1
722,868,Toyota,18.0,137123.63916042086,4507.001518975397,2424.6744599831936,4.248322599064503,37.272831004993584,low,diesel,65.45545819891836,8.241662976805618,winter,1
723,865,Kia,4.0,50698.11490709466,1561.8764609645823,19501.145612649405,47.39933713110291,47.12527923560383,medium,petrol,60.79711857573059,6.427694394935029,winter,1
726,1453,Toyota,6.0,144748.5982578231,4937.165478728419,1297.941722899979,32.34523427662557,11.840194577172882,medium,petrol,68.59645353990133,6.829668876040639,winter,0
727,450,Ford,8.0,98689.555709041,3267.7770907378745,21561.25829706319,39.709701541920936,105.31376604835526,low,diesel,47.099651318062016,7.380450037159274,winter,1
728,605,Volvo,0.0,66691.28168231783,2558.967560156088,1012.4056323374006,55.32866608587752,10.431777076997273,medium,petrol,60.6548278796034,2.924460994518598,all-season,0
730,159,Ford,1.0,44211.9151400313,1304.066321204618,15276.132797964776,70.35134032435231,10.602778315745276,medium,petrol,74.06660234263518,6.1152280397290815,summer,0
731,574,Toyota,11.0,94275.00664316732,3070.808147370923,2434.002956426324,78.7304464803925,12.505108868464742,medium,diesel,68.13860160888498,6.106645618848088,all-season,1
732,1146,Toyota,18.0,122552.36025249556,4425.027024519685,3102.247656537291,21.16415088358476,6.034407106994888,low,hybrid,88.95784403548731,8.921053536395325,summer,1
733,95,Hyundai,13.0,85226.50210355416,3034.693636141093,12778.071024150637,88.63820121122434,7.051657604390927,low,hybrid,78.7414418331529,6.5395785258226935,winter,0
734,706,Toyota,10.0,93548.80733580638,2706.419767867684,9361.827392238469,95.71149533614114,43.106375650512696,medium,petrol,72.7697939004886,6.199270569795468,winter,1
737,668,Hyundai,14.0,118003.337212371,4294.250572522066,2166.26815949316,51.65740374697139,12.577823660325356,low,petrol,75.90381099521554,7.64102269379517,all-season,0
739,888,Renault,6.0,163685.9586984909,5605.177083095269,284.32837306300183,77.62279749434735,21.392722839936173,low,petrol,77.51902848180617,6.47820971630588,winter,0
740,106,Hyundai,11.0,135670.6146391693,4289.240701472252,14505.830784034511,48.78644683013394,24.156192715204945,low,diesel,45.81717953951962,6.667275126532716,winter,0
741,1375,Toyota,7.0,79033.79478506144,2669.331622722773,3274.3765197198204,71.42519699433704,7.746812303381449,low,diesel,70.0636625390441,8.852611443656258,all-season,0
742,94,Toyota,16.0,123316.57980012098,4103.790596087166,17899.59387449306,77.41383642226624,8.856214958245351,medium,diesel,69.70875090091461,5.018025641036466,summer,0
743,1309,Volkswagen,3.0,194016.3103231264,6043.875775879992,8105.602356297981,64.71269756655043,82.63620086102411,medium,hybrid,79.48968135484317,6.751241389983887,summer,0
744,972,Kia,4.0,95444.8194788591,3034.957604143493,9674.445901546997,97.07481612333608,61.12991119270214,medium,hybrid,80.88452263402552,8.329701690931648,winter,0
746,28,Ford,12.0,131322.488959919,4627.654650424826,25048.865038361084,68.06068521204078,13.920132954641758,high,hybrid,89.80968937383729,6.477979478191422,summer,0
747,189,Toyota,16.0,88103.17450379666,2986.390649133371,11818.377933854565,93.8597986382202,92.22819276782596,medium,petrol,68.03692075648556,6.423922439049533,winter,0
748,614,Toyota,5.0,69483.02174381298,2081.07743974684,9814.103612309716,31.133277733055568,46.64485467199171,high,diesel,54.92729426496748,6.05830629158877,all-season,0
749,1055,Toyota,17.0,170022.7172755278,5250.827477630284,11279.71151730146,77.69617644031095,149.19414663183355,low,diesel,42.75740254908664,7.997040046992572,summer,1
750,755,Hyundai,2.0,249550.80444512016,8478.350129948312,4476.007505444041,41.88455668929792,28.45949386582952,medium,hybrid,69.46991622257114,7.743332420111521,winter,0
751,815,BMW,0.0,73833.2985919183,2438.314652142483,3890.430728519497,41.90398229883864,9.261629355248232,low,hybrid,63.10050738436632,6.703353419294879,all-season,1
752,871,other,4.0,161602.182282604,5646.874107628058,5629.971775212277,49.589950268752816,12.574604967552606,high,hybrid,92.6644491742442,6.457089128235332,summer,0
753,817,Ford,4.0,165927.912079621,5449.596616857593,5056.5384781157,65.84957080605987,11.409116674916742,medium,electric,97.76247034977312,5.080632542412913,summer,0
754,524,Kia,1.0,149365.25516670174,4440.380917684541,14068.610323050108,56.95638010211188,6.1488239511852605,medium,hybrid,79.95768050849227,7.743371574259731,all-season,0
755,637,Volvo,5.0,132540.82701344974,4215.95145756595,8621.692795412453,72.93917896582761,9.480556651251236,high,diesel,61.40258853070659,6.923436055145024,winter,1
756,415,Renault,1.0,134840.07908323122,4526.05935396184,3172.940765954709,52.393041039124014,12.85845455504739,medium,diesel,84.0904312782596,5.410629304819725,summer,0
757,527,Volvo,9.0,182047.4341388326,5636.924107850376,488.7066116193304,42.7998441283488,185.76270379239685,medium,diesel,83.12852605932346,8.56649582012724,all-season,1
760,157,BMW,18.0,74559.29995325535,2465.98712306128,6358.05594220486,32.45574071007231,23.787285807858265,medium,hybrid,73.62518158910589,7.769744389579617,summer,1
761,857,Toyota,15.0,37928.38474140375,1364.716292715459,11282.086269499248,26.06977191132656,12.475985827695268,low,diesel,68.19530539349849,9.275432501763458,summer,1
763,467,Hyundai,0.0,139871.53905705037,4424.725172467069,2659.010038557643,36.12322685022549,26.64720968649665,medium,petrol,89.77822822779486,8.839821995391516,all-season,1
764,55,Ford,5.0,120663.3515613594,3739.738443356965,3579.0060778437687,55.18557591703778,27.57060885536457,low,hybrid,59.50741822693014,6.402674847596333,winter,0
765,359,Ford,17.0,228396.2095603994,7563.904803701469,18505.145171564604,89.23013785371667,35.03625977872279,medium,petrol,69.70875090091461,7.241229123618061,winter,0
766,68,Volkswagen,0.0,77397.68178054738,2782.0638142133826,32571.2008675972,50.43924325295683,8.404589360353606,medium,diesel,54.05374213203325,3.992680879439362,winter,1
767,1483,Toyota,19.0,43265.499311248524,1539.4730853965636,17209.92752633059,49.38470145261851,2.731089551305141,high,diesel,69.70875090091461,7.588095585258002,all-season,0
768,740,Kia,4.0,109682.20521164357,4058.5591866889135,27467.428162182896,81.04591263174686,2.8097714476575733,low,petrol,62.08893757662469,6.87113161796103,all-season,0
770,62,Kia,0.0,180649.50835023707,6172.535080451739,11342.3111450228,35.86972039689023,42.82813126844951,low,petrol,76.2833936335254,8.045010467677553,all-season,0
771,1076,Toyota,6.0,127691.27644418406,4233.018188245053,3502.3204827312256,74.68046539959155,79.80480378645447,low,petrol,85.07094865854395,4.658620235567376,winter,0
772,291,Toyota,5.0,136174.56479650625,4820.262565581788,7085.339974177823,60.887551495362295,46.52008782217361,low,other,80.60755040652292,5.032227600223332,summer,0
773,1124,Toyota,3.0,64914.33124482248,2251.201254722274,5758.135292423823,96.10545621966816,35.52215594378173,medium,other,69.70875090091461,5.698772410048496,winter,0
775,1443,Toyota,17.0,72599.42514145334,2416.380052590651,12992.295315474074,47.37032965317646,2.9945889274914825,medium,hybrid,90.67216543167744,4.829714455567369,summer,0
776,707,Hyundai,20.0,148227.321663411,5188.745877209164,23110.587788651486,79.86792962763508,97.97541035238228,medium,diesel,61.584523076173504,4.658182390701853,winter,0
778,842,Kia,9.0,32083.998657532607,995.3498172001872,1052.0890576334818,82.42857016536408,46.073864214830095,low,diesel,67.83991910678351,7.648887807132586,summer,0
779,168,Toyota,6.0,113200.41489116498,3753.6037559038896,8691.811178131868,50.25686940447772,15.170920734958887,high,petrol,65.95712548505314,7.105105008433399,all-season,0
780,680,Hyundai,9.0,205877.04754768725,7178.097549354694,27675.977201727776,55.43290105450841,34.76341209767043,low,petrol,63.24484895968572,9.34795426982038,winter,1
781,970,Hyundai,7.0,94783.35691504584,3224.538092340502,18221.14513511971,89.61275545833966,1.1934321603615086,medium,diesel,91.02420434238078,7.309003921708848,winter,0
782,1120,BMW,17.0,270425.0732549542,8611.776828145179,26609.28138370889,59.9574081872675,7.224704724202164,medium,diesel,69.70875090091461,8.611840563677902,summer,1
783,239,BMW,6.0,270239.4435472683,9216.482914913797,2832.124732243806,50.419561139522976,119.27059091497432,low,diesel,72.62241866146324,7.585815474421464,winter,1
785,281,Kia,6.0,148811.63410398152,5240.028141012466,13932.92820007047,72.40236103321686,11.233766038796832,low,diesel,69.59635506378217,6.711153659316429,winter,0
786,158,other,10.0,144271.62974181303,4702.971282004073,14026.414361540184,60.56607323387701,15.01279973735292,medium,hybrid,55.118244506751765,8.56109546732392,winter,0
787,1289,other,10.0,147318.16283779053,4715.8840043009495,6490.141902133118,60.56607323387701,46.245284547320885,medium,hybrid,40.28749212579368,6.348816589046434,summer,0
790,1419,BMW,20.0,245058.39585355992,8721.515723117536,217.66855020814023,72.41842892719815,14.997454898352036,low,petrol,69.70875090091461,6.657382419314872,summer,1
791,577,Toyota,11.0,103691.3200513628,3843.418946264104,11024.587356351663,57.18532875051066,41.88461056518492,low,diesel,63.72055500156589,7.154293389849676,summer,0
793,280,Ford,11.0,269217.95716476423,8988.408648630104,25443.87241653046,15.55246817062103,13.302339713707465,medium,diesel,78.59134904979,5.276224268773013,summer,1
795,909,BMW,5.0,148096.5276229385,5062.329959797074,205.67479488662664,64.48174793626721,33.539574830451386,low,diesel,88.75725895655397,7.418502089298218,all-season,0
796,447,Renault,5.0,147589.3464578899,4549.904501488698,13963.908801770614,85.88871459046332,12.443022335306354,high,diesel,77.20338320544002,6.696519658970885,winter,0
797,83,Volvo,19.0,139001.4491730674,4574.124646762653,1118.2723529578764,31.84772650799218,2.8855333781711847,medium,petrol,69.70875090091461,7.30489922212235,summer,0
798,1178,BMW,8.0,117818.5128781732,4016.140368033631,13045.376507367237,60.56607323387701,14.816967766403412,low,diesel,77.5301300460964,6.10180121878713,all-season,0
799,1472,Ford,12.0,183781.4912092609,6072.534135363586,1190.9047319651854,76.31523917271342,35.400542247267225,medium,diesel,68.83786025681931,8.367662474874734,winter,0
802,494,Toyota,4.0,186178.18434387745,5817.489400607705,29447.00480434957,78.14376006051232,34.15150526258138,medium,diesel,70.20580569335287,8.225755125056207,winter,0
803,1413,Toyota,12.0,150166.86933594054,4864.939968562784,1516.226576969235,45.51181530208723,1.7472838847123209,low,petrol,84.9836034286733,6.536074798522335,other,0
804,540,Toyota,8.0,49829.08531938486,1786.0754576070842,6936.7122343448655,60.556084610261166,7.653520124770369,high,diesel,70.01425587488833,4.080597088856655,all-season,0
807,976,BMW,16.0,43622.14307866518,1385.982362463927,3544.46652380716,92.560237594574,8.093810675625116,medium,diesel,69.70875090091461,6.892050093527628,winter,1
808,1425,Volkswagen,6.0,69843.0735291077,2127.760062162148,9027.085459644515,15.324527262973715,5.003993860881815,medium,diesel,51.88985143498526,6.088890217898583,all-season,0
810,1085,Renault,6.0,98867.31092548746,3154.4399740502467,2231.282214517541,54.04346692164543,7.103570306916028,medium,petrol,48.47774653157428,7.523746989748225,summer,0
811,358,Volvo,3.0,92886.97894161104,2895.71022314653,6117.301791639049,51.2574022730151,8.246850577370783,medium,diesel,81.8127946065056,6.188990020811071,summer,0
812,1392,Ford,5.0,158131.05894747758,5419.842765192153,10172.372760023984,83.48454581324833,9.842837525026166,medium,hybrid,52.85505290864327,7.358418044994901,summer,0
816,512,Renault,14.0,138133.60050616824,4856.640860830123,13416.834228806283,71.02250093319047,10.079384396639906,medium,petrol,77.68974286624281,6.236200216062438,winter,0
817,456,Ford,6.0,81425.53875562931,2541.145260081147,12693.939688155622,50.41030841757869,71.2140105489169,high,petrol,40.82849089429636,5.688971328516264,winter,0
818,354,BMW,14.0,163701.73839557823,5501.322131172189,14660.185493589355,71.29643384924961,44.87349363265199,low,petrol,60.90856644838332,6.923436055145024,summer,0
819,693,Ford,9.0,157527.35359557814,5383.170532639122,19086.07316190407,100.0,42.498845863273246,low,hybrid,48.21682827314864,6.8015388391315525,winter,0
820,216,Toyota,16.0,100370.7020946027,3064.239287766833,27100.09292488577,47.61114164325967,37.90390770621696,low,diesel,69.42534995089824,2.6285304654473656,winter,0
821,400,Toyota,11.0,61784.16561931065,1787.1950783057227,7964.804028883069,67.57317789694747,4.120545959217694,medium,petrol,51.35023312363477,9.484621553112524,all-season,0
822,59,Toyota,4.0,158488.42251136544,5238.345479805826,16191.458684951842,31.04182827755387,50.28022154321099,medium,petrol,86.02152537530147,5.486228424218364,summer,0
824,826,Volvo,1.0,156064.86075738625,5601.841209143404,8261.499134253014,61.99522357499405,7.333735690821698,low,petrol,80.66967221200713,3.008722831897213,winter,0
825,126,BMW,19.0,88326.38892870538,3128.2075167617004,17778.477809153766,86.16705499398846,14.353122169950275,medium,diesel,69.70875090091461,5.16725508830261,all-season,0
826,1452,Volvo,7.0,131427.9465743966,4351.728696292805,10707.42239705834,54.29592386103306,4.5708964408829695,medium,diesel,69.70875090091461,6.535217952504255,summer,0
827,958,Ford,16.0,211682.7613813184,7579.955589896109,3595.501821038244,62.34795108704617,14.855854682540931,medium,diesel,88.69120029960185,8.414304672426901,winter,0
828,1239,Renault,19.0,120740.57282660244,3900.8267996005816,6338.446276832052,62.074852894415606,30.58919531315181,low,petrol,81.51940117403191,4.768285978381061,all-season,0
829,628,Toyota,11.0,223036.2102738012,7797.079010784718,10831.378053732644,49.26518518669654,12.125745069269133,high,diesel,61.38528094906285,6.161179066432037,summer,0
831,788,BMW,4.0,170325.58252975758,5725.14370152,8400.572168016659,53.22020199583527,73.32200676458909,low,electric,67.53920578870608,6.391156059818125,summer,0
832,938,Toyota,4.0,152290.63423374193,5040.181704644915,8528.931406561262,71.8152117171614,2.9379386506697287,medium,diesel,78.4247383833358,4.939126480217688,winter,0
835,438,Volkswagen,4.0,140887.59814025415,4620.970176965324,18630.623900724248,61.48632083132564,33.43945077287684,low,petrol,61.4271855835318,6.55088116950396,all-season,1
836,396,other,12.0,204163.16512248453,6848.146703189458,1682.26722971687,90.234487221072,8.007863707480508,medium,diesel,72.70928234687841,6.110777145035148,all-season,0
838,559,Toyota,3.0,86946.66508216756,3041.4446564767777,13610.300099841332,66.78275181934995,38.25869822039652,low,petrol,81.88602282508069,4.124519265475733,summer,1
839,355,Hyundai,7.0,78021.24828544907,2721.346727286922,1704.2530393894108,60.56607323387701,14.128845740278932,medium,diesel,75.52571220838732,6.015127043231628,winter,0
840,339,Kia,20.0,299460.5854803941,9763.187470107485,3889.782868252385,79.61499100397708,73.72073648974839,low,diesel,69.70875090091461,4.6751827373832375,summer,1
841,382,BMW,6.0,111526.75272334056,3639.5069332022754,3581.393669515124,59.789041748435736,6.955327626608391,medium,other,70.97491199578712,5.844434704130266,winter,0
842,401,Ford,7.0,216018.1052230716,7138.181600575863,11866.839220110263,51.43901792413374,157.49424246469553,low,petrol,76.91522337242198,7.140539101803832,winter,1
843,1442,Toyota,7.0,87202.04261739341,2525.167327065846,12347.759874115736,59.592864114926805,44.33069349707066,high,petrol,80.16210525955664,7.595348661451523,summer,0
847,347,Toyota,14.0,138811.27849758047,4586.864316490271,8624.100949554297,56.712674136406086,8.43925459682109,medium,diesel,73.26715963637038,4.528032259804082,all-season,0
848,897,Ford,19.0,140423.79296180847,4961.621487295976,16519.71275901427,71.5918081896769,41.614568930948586,high,petrol,83.59680025770884,7.433491345865133,summer,1
849,558,Ford,5.0,97682.7668313145,3530.2258521112294,1584.8418793339565,56.9722525780401,111.09342070866654,low,diesel,75.44283098741516,6.8756393276832615,summer,1
850,777,Toyota,11.0,146321.553996532,4606.1463789959125,9328.824857179889,77.66370281135207,38.32929330774264,medium,other,99.67810530569982,5.871494176429518,winter,0
851,823,Renault,12.0,183362.91450624508,6055.654283947782,4670.809874527021,70.3344721332453,21.517088271757576,medium,petrol,58.87949827918463,5.900185144947585,summer,1
852,295,Kia,15.0,102883.94671875933,3591.7406770260977,14051.660309967108,54.34170325162724,2.37712245109166,low,petrol,76.12538699605514,7.336899162352165,summer,0
853,678,BMW,10.0,155911.56177040536,5195.378946229194,11547.30093561984,82.41049618764995,29.20619581972841,high,petrol,76.59717627331688,4.747524925141906,winter,0
854,840,Toyota,11.0,164770.35802287055,4950.52155966048,16697.390742627987,37.39445089883079,4.758560242287094,medium,diesel,87.36806604397997,6.854252130935369,summer,0
856,1040,Ford,14.0,79536.05710767838,2658.4485423968044,26792.96586035519,57.747772037918665,13.792477543835712,low,hybrid,47.221233523228896,4.860101442641731,all-season,0
857,249,Kia,9.0,213394.10504923508,7312.331564582334,854.8293260798038,54.38766911941944,1.074629269707993,low,hybrid,63.610977060458445,4.765641238986724,winter,0
858,53,Ford,18.0,140105.03392178717,4837.855429970019,1503.5276068767237,41.8456947178248,42.07880807118174,medium,other,64.08042533985095,7.077205604294869,winter,1
859,676,Renault,4.0,141612.44524653183,4395.631930894447,27097.73181007972,80.32956516587515,1.0110995138360517,medium,diesel,69.70875090091461,7.532859678892395,other,0
861,691,Renault,11.0,144581.04759638422,4612.272004383396,26281.798433752992,50.28855242464334,24.74418426326058,medium,petrol,45.75262109963867,5.753903330755933,summer,1
862,894,Volvo,3.0,151406.64936881213,4868.068732840003,1019.7042153512602,51.07468175145234,7.253884131687048,low,diesel,53.22858943664687,8.19136357815777,all-season,0
864,992,Renault,8.0,166178.56011456493,5393.690163129275,5432.845260415017,46.42071146593661,91.22222213485831,low,petrol,79.18002003069306,5.606527012749916,winter,0
866,917,Volkswagen,1.0,144234.3901477876,4502.191980259559,1187.5941972052906,41.93756689130438,14.713407093668508,medium,petrol,55.474598534314815,7.160750189449725,winter,0
868,229,Toyota,10.0,106943.0697705993,3282.453908452881,28648.031983442488,46.598144581041424,5.402297500388994,medium,diesel,83.1515860380132,4.921460716257891,summer,1
869,31,Kia,9.0,78140.20616582327,2884.309173197944,7323.931636712143,88.24072319447858,33.92975364277404,medium,diesel,81.56567807521604,7.148934951492398,summer,0
870,130,Ford,1.0,203195.7936612556,6493.915470046239,12980.424513288972,42.77504520704998,95.6389931992996,medium,other,66.85877695760016,6.738820162672212,summer,0
871,166,BMW,8.0,50565.74343615355,1719.5386369486976,22874.67502728941,69.22842017606786,10.568871627790848,high,diesel,44.9999017516294,5.259167381534964,all-season,1
872,1031,Renault,3.0,204676.50880248583,6408.169364255543,5249.5496609576,61.49108937944262,41.80511173765935,high,petrol,69.6065634817712,7.733772745754337,summer,0
873,613,Ford,10.0,65147.06970634498,2452.713488791648,20554.653784488662,55.105355977493126,38.88283177274568,medium,hybrid,79.31716816715091,5.104536585459893,winter,0
874,1020,Toyota,3.0,148260.85238609673,5365.608991486279,9746.167572346822,76.19584302414461,2.671000359940004,medium,diesel,46.60816590271049,5.833260144088928,all-season,0
875,377,Kia,9.0,80036.44526352578,2642.356497878248,7612.585864194375,50.726846706206906,35.130693651864554,low,diesel,72.47755545353327,5.736510710223559,summer,0
877,1153,Renault,10.0,263851.6937377612,8646.54242974462,1785.026443253261,63.28360118802744,3.869525830297547,low,hybrid,83.71815583069638,7.403120108721663,all-season,0
878,753,Volkswagen,20.0,103164.15678070937,3579.343272344327,7626.628595632652,33.44741121251461,26.22204305539892,medium,hybrid,75.74148131103496,6.8648678250026105,winter,0
879,330,BMW,19.0,52944.12320559362,1871.0180540684744,3993.5665113193418,62.113110485597055,6.805030647508177,low,hybrid,67.98730473043393,9.170102565852671,all-season,0
880,349,Renault,0.0,174164.49235595542,5963.685083288982,1250.250476667269,19.242056309542733,5.150254349417757,low,petrol,92.91534642169074,8.987254006309458,summer,0
881,497,BMW,15.0,86892.94257088093,2945.8026942250403,4968.997541073503,53.88007317752557,49.034410941669805,high,petrol,98.91512164665124,7.077613526743235,all-season,0
883,775,Volkswagen,4.0,98325.25705513054,3298.0651644063764,13261.665481535085,69.29970196796597,2.179291993376196,high,petrol,71.3904631610365,5.694723512948835,winter,0
887,523,Kia,15.0,100726.66742520688,3311.492529303785,57.27496070978842,42.76998106190591,6.6023912711084725,medium,petrol,67.62336809260161,5.777846263539572,winter,0
888,1431,Kia,3.0,85790.53786357075,2951.296575506476,3197.3169291499985,71.08044057887047,6.051460964348083,medium,petrol,57.29584653682576,7.741882711459557,winter,0
889,90,Kia,6.0,96741.34614104206,2998.5273281962754,8662.88741631651,73.92461414236263,92.23754100940396,medium,petrol,48.95145752093179,8.995510392900691,summer,0
890,119,Volkswagen,9.0,53316.885636894986,1891.1491558356795,11385.703405410552,24.27071465433059,30.20503011900465,low,electric,79.2254447261461,5.652113529413727,summer,1
893,1182,Kia,7.0,107471.42188903394,4300.342112794064,1459.4995264785662,26.880479321736026,46.32972733656297,low,petrol,44.39355314763763,6.308395427148448,winter,0
894,1343,Volvo,5.0,89979.99404693257,2957.749095249524,11401.112850745696,88.63178085597583,2.5540682774586125,low,petrol,38.53528269203405,7.768777046164574,winter,0
896,1403,Toyota,5.0,102789.79665199392,3338.863268889273,11912.046672938784,65.99930854414508,13.552421691885232,low,petrol,48.47501746942951,6.923436055145024,all-season,0
900,799,Toyota,12.0,231327.3401075184,7429.338016114644,892.7494589265873,32.68464207499505,8.973078862324034,low,diesel,74.38967053606332,6.300386202735245,winter,0
901,204,Toyota,2.0,126587.81747760624,4229.43278154649,7544.156705573829,44.84812745348162,11.192807372435915,high,diesel,86.0117979088313,7.098100757195209,all-season,0
902,745,Renault,8.0,87966.28673366638,2707.585548049186,12959.312049857112,34.34367226133212,74.40713560476493,medium,electric,72.69734958054437,6.470905542723805,winter,0
903,1328,Volkswagen,11.0,324741.2537968516,10278.48501615534,9704.555597998127,60.56607323387701,8.630179454602862,high,hybrid,69.70875090091461,9.019651771436887,summer,1
906,123,Volvo,18.0,136144.65278414477,4072.405065058196,2890.49816307516,57.229722513100015,39.08703947891728,medium,hybrid,52.96476994877207,9.203443728261687,summer,0
907,205,Volvo,8.0,152899.3530173429,4973.201067636239,8887.88713752048,54.107952746383816,5.931681800066123,medium,diesel,69.51704105293722,9.588564020542677,summer,0
908,762,Kia,15.0,260580.4827766372,8681.699009157572,7243.252750288165,36.92788821511883,3.9025588341131785,medium,petrol,56.51729186663904,4.952148509056245,all-season,1
910,1092,Renault,6.0,111688.32010600272,3741.5298323624816,2321.7174349016896,100.0,6.258699552840415,medium,petrol,86.61000010651422,7.130969091891707,winter,0
911,811,Volkswagen,0.0,188786.358569311,6226.69661592693,12741.589405826327,92.2918630464832,7.222042468529402,medium,petrol,50.31283127304053,8.086251135927776,winter,0
912,806,Ford,8.0,152358.77692121294,4876.95286441163,4777.621621256452,48.32644813705601,11.365706145944452,low,diesel,71.7442920325242,6.354214745775581,all-season,0
915,1302,Renault,2.0,71035.21287988909,2722.9385235684063,4095.274825515614,60.56607323387701,10.454704058098985,medium,hybrid,58.90672175169684,7.777932741981992,winter,0
916,71,Ford,15.0,147833.35711723528,4798.175761568095,4595.016644679302,20.141179342538475,23.30417513337797,low,petrol,53.23973104102301,6.292480950004791,summer,1
917,1159,Toyota,10.0,93046.61308969231,3134.4946805368304,5217.13857933472,69.18261374518866,98.95780035437387,medium,petrol,82.71273094469419,4.33273971522928,winter,0
918,1042,BMW,6.0,93912.33516458057,3137.9497069706244,1590.055061677826,51.01714224682639,38.88283177274568,medium,diesel,59.44969395693895,5.721453761701644,winter,0
919,348,BMW,8.0,233043.4000113017,8029.886279402881,13342.72956891808,82.63976178342602,1.488629794482333,low,other,89.33414208878925,7.675585934629247,all-season,0
921,1478,Hyundai,13.0,107684.29824230017,3314.8005488562408,3131.111983924526,89.80200464862442,77.56662733463956,medium,diesel,68.83786025681931,4.689516737677255,all-season,1
923,602,Volkswagen,20.0,63689.69516567573,2366.0117271742856,7288.211784058746,55.03396634964812,12.558842965687225,medium,diesel,69.70875090091461,8.36211588775927,summer,0
925,551,BMW,6.0,61331.15538159589,1921.500599087915,2383.245522815801,70.83383398642242,10.532525620958111,high,diesel,69.70875090091461,8.28436350114213,winter,1
926,1057,Kia,20.0,282085.2084179632,9153.795652617417,20286.525871752183,49.68741504112887,5.442432737344752,medium,hybrid,69.70875090091461,8.09300378592337,all-season,1
928,314,Renault,9.0,79874.52110200572,2498.711641764291,8601.407251485543,74.2173915226198,36.28678228587434,high,diesel,77.80127230144302,6.992451803737392,summer,0
931,213,Ford,13.0,114456.11391832805,3969.305584887314,5746.413630637434,70.23807548124778,36.70616579384736,medium,hybrid,48.69005934719164,6.088803420029263,summer,1
932,1118,Kia,8.0,244625.65151887672,8055.847986156135,12422.54397957672,30.917204442030744,38.51836491308703,low,electric,43.99580736414072,8.095091346249056,winter,0
934,516,Hyundai,15.0,116224.11407349104,3917.35920680424,7800.414228095777,64.66060579873763,5.139914741441423,low,petrol,63.75421946469004,6.611324973635736,winter,0
936,1350,Toyota,19.0,148021.51628368077,4004.7313963339257,3598.31298359863,42.51883774826912,12.434284219801125,medium,diesel,80.30412071108832,8.366108116969018,all-season,0
937,1479,BMW,19.0,148876.05689009672,5344.346549308815,2248.0033058755635,42.04753666707605,66.95813795284657,high,petrol,42.51383996725813,8.063559631092382,all-season,0
938,624,Renault,8.0,75724.52128047231,2286.0695350657743,4126.898051627461,45.042815764984624,6.312082140751615,low,petrol,56.224637872131545,9.136991927343384,summer,1
942,1317,BMW,16.0,51877.67226131674,1837.339041265701,9594.244101067654,84.8536074707725,23.62604462829603,medium,hybrid,50.36657191594463,5.245681899271125,winter,1
946,496,Volkswagen,7.0,118393.68012011754,3810.6329441740986,26.936861816706333,84.60877212393551,37.99126405614764,low,diesel,63.287849650461965,8.326117137059494,all-season,0
947,76,Volvo,10.0,182299.8535303957,6606.9440612127,18847.00731666652,98.88639407196136,6.934061508692976,high,diesel,67.3314138432132,7.741507906742166,summer,0
948,167,Ford,15.0,133656.5145963187,4396.104056632193,7877.917465137169,36.62839453651734,4.634312155511642,medium,electric,70.38556427594662,9.484182549134772,winter,0
950,1102,Ford,19.0,180222.06158482705,6019.868202935857,6635.640564450068,25.451418907733093,18.323735118218465,other,diesel,69.70875090091461,5.381482575591074,summer,0
952,1089,Ford,12.0,174406.8122919069,5595.10380893497,19323.539446582912,70.27900167447011,3.216609289822209,medium,electric,92.74977711255666,8.648960159736816,winter,0
954,1009,BMW,12.0,86316.89712444533,3050.8940327539863,14606.980202238688,47.72940353275192,49.26891570192716,medium,petrol,65.54568450464492,9.400238133432175,all-season,0
956,598,Volvo,7.0,42477.33345540924,1388.7783360181295,1299.5400044756072,79.39654692512558,34.59635589385562,low,petrol,56.27459321215262,5.653953396215155,summer,0
958,220,Toyota,4.0,71411.40046219906,2337.616451032651,25324.7546515652,65.51837685637311,18.147526013581945,low,diesel,62.39638655368477,5.796977158644906,winter,0
961,308,Hyundai,8.0,189873.67288057457,6749.763585315291,8051.948568590153,89.91277423988203,38.790307797582514,medium,petrol,78.8352007512534,4.533152660132136,summer,0
962,251,BMW,1.0,75987.35457679724,2318.2900970790192,4710.763471812603,62.63511772237224,14.607584808485331,medium,electric,59.66228010588368,9.374112428695996,winter,1
963,333,Hyundai,5.0,123343.12361168388,3876.185695140065,25359.556146984145,39.38650948833632,1.7392052287601194,medium,petrol,42.57768123341791,6.923436055145024,all-season,1
